chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/17774966110861-Error-message-Hmm-don-t-know-that-language#210,"Error message: ""Hmm, don't know that language""",Generative AI assistance,"Title: Error message: ""Hmm, don't know that language""
Category: Generative AI assistance

Grammarly’s generative AI features are
currently available only for English language text.
To receive generati..."
https://support.grammarly.com/hc/en-us/articles/24059143083277-Can-I-use-my-keyboard-to-navigate-Grammarly-for-Windows-and-Mac#211,Can I use my keyboard to navigate Grammarly for Windows and Mac?,Grammarly for Windows and Mac,"Title: Can I use my keyboard to navigate Grammarly for Windows and Mac?
Category: Grammarly for Windows and Mac

Yes, Grammarly for Windows and Mac supports keyboard navigation. Grammarly’s interface ..."
https://support.grammarly.com/hc/en-us/articles/115000091552-How-to-install-the-Grammarly-browser-extension#212,How to install the Grammarly browser extension,Grammarly Browser Extension,"Title: How to install the Grammarly browser extension
Category: Grammarly Browser Extension

Grammarly offers a browser extension for the following browsers:
Chrome
Safari
Firefox
Microsoft Edge
Note:..."
https://support.grammarly.com/hc/en-us/articles/360041953832-Known-issues-on-websites#213,Known issues on websites,Grammarly Browser Extension,"Title: Known issues on websites
Category: Grammarly Browser Extension

Check out the list of websites where you can occasionally experience an issue with the Grammarly browser extension.
Gmail
Google ..."
https://support.grammarly.com/hc/en-us/articles/360037054452-Commissions-and-remittance-options#214,Commissions and remittance options,Grammarly's Affiliate Program,"Title: Commissions and remittance options
Category: Grammarly's Affiliate Program

Our unique commission structure gives you the chance to earn twice: $0.20 per free (no payment info required!)
accoun..."
https://support.grammarly.com/hc/en-us/articles/115000090691-How-to-install-Grammarly-as-administrator#215,How to install Grammarly as administrator,Grammarly for Microsoft Office,"Title: How to install Grammarly as administrator
Category: Grammarly for Microsoft Office

Even users with administrator permissions must explicitly invoke those permissions to run programs that requi..."
https://support.grammarly.com/hc/en-us/articles/115000090311-WebSockets-Support-Q-A-for-System-Administrators#216,WebSockets Support Q&A for System Administrators,Grammarly Editor,"Title: WebSockets Support Q&A for System Administrators
Category: Grammarly Editor

This article is meant to assist your System or Network Administrator with enabling Websockets on your system and on ..."
https://support.grammarly.com/hc/en-us/articles/360041542831-What-should-I-do-if-I-suspect-that-my-account-was-hacked#217,What should I do if I suspect that my account was hacked?,Fraud FAQ,"Title: What should I do if I suspect that my account was hacked?
Category: Fraud FAQ

Change your password
If you suspect that someone else might have access to your account, please change your Gramma..."
https://support.grammarly.com/hc/en-us/articles/115000090112-How-does-Grammarly-charge-my-account#218,How does Grammarly charge my account?,How to Upgrade,"Title: How does Grammarly charge my account?
Category: How to Upgrade

Your subscription will automatically renew unless you cancel it before the end of the billing period.
Depending on your subscript..."
https://support.grammarly.com/hc/en-us/articles/4415366537229-I-can-t-test-SSO-Error-validating-the-SSO-certificate#219,I can’t test SSO: Error validating the SSO certificate,Resolve Issues,"Title: I can’t test SSO: Error validating the SSO certificate
Category: Resolve Issues

If you see this error when setting up SSO, it might indicate that the certificate is invalid or corrupted.
The c..."
https://support.grammarly.com/hc/en-us/articles/4402820842637-Capture-SAML-assertion#220,Capture SAML assertion,SAML Single Sign-On,"Title: Capture SAML assertion
Category: SAML Single Sign-On

Open
Google Chrome
(if you don’t have Google Chrome installed, you can download it from this page:
Get Chrome
)
Install the
SAML Chrome Pan..."
https://support.grammarly.com/hc/en-us/articles/360034328531-Using-the-tone-detector-in-the-Grammarly-browser-extension#221,Using the tone detector in the Grammarly browser extension,Grammarly Browser Extension,"Title: Using the tone detector in the Grammarly browser extension
Category: Grammarly Browser Extension

The beta version of
Grammarly’s tone detector
is available in Grammarly for Google Chrome, Safa..."
https://support.grammarly.com/hc/en-us/articles/35334342967181-Who-is-the-administrator-of-our-team-account#222,Who is the administrator of our team account?,Resolve Issues,"Title: Who is the administrator of our team account?
Category: Resolve Issues

If you are a member of a team account that is managed by your organization, you can find your admin contact information o..."
https://support.grammarly.com/hc/en-us/articles/360041392092-How-can-I-enable-dark-mode-on-iOS#223,How can I enable dark mode on iOS?,Grammarly for iPhone,"Title: How can I enable dark mode on iOS?
Category: Grammarly for iPhone

The Grammarly Keyboard for iOS and the Grammarly iPhone Editor automatically switch to dark mode if you have a dark theme acti..."
https://support.grammarly.com/hc/en-us/articles/115000090851-Grammarly-s-product-offerings#224,Grammarly’s product offerings,Common Questions,"Title: Grammarly’s product offerings
Category: Common Questions

Grammarly offers applications for
Windows
and for
Mac
that work where you do. This includes:
Microsoft Office suite (Word and Outlook)...."
https://support.grammarly.com/hc/en-us/articles/115000091411-Grammarly-Proofreader-user-guide#225,Grammarly Proofreader user guide,Agents,"Title: Grammarly Proofreader user guide
Category: Agents

Grammarly Proofreader is a tool that ensures that your writing is well-written and free of mistakes. It helps you identify what is incorrect a..."
https://support.grammarly.com/hc/en-us/articles/4412642922637-How-to-preserve-text-formatting-in-the-Grammarly-iPhone-Editor#226,How to preserve text formatting in the Grammarly iPhone Editor,Grammarly for iPhone,"Title: How to preserve text formatting in the Grammarly iPhone Editor
Category: Grammarly for iPhone

When you paste a document into the Grammarly iPhone Editor, some formatting, such as pictures and ..."
https://support.grammarly.com/hc/en-us/articles/115000090632-I-can-t-activate-the-plagiarism-checker#227,I can't activate the plagiarism checker,Plagiarism Checker,"Title: I can't activate the plagiarism checker
Category: Plagiarism Checker

The plagiarism checker is turned off by default. For steps on how to check your document for plagiarism against an index of..."
https://support.grammarly.com/hc/en-us/articles/115000090032-Unsubscribe-from-Grammarly-emails#228,Unsubscribe from Grammarly emails,Account Settings,"Title: Unsubscribe from Grammarly emails
Category: Account Settings

You’re free to opt out of marketing and certain other Grammarly emails (like product announcements and Grammarly Insights) at any t..."
https://support.grammarly.com/hc/en-us/articles/360003474732-Grammarly-Editor-user-guide#229,Grammarly Editor user guide,Grammarly Editor (classic),"Title: Grammarly Editor user guide
Category: Grammarly Editor (classic)

The Grammarly Editor combines a web-based editor where you can create, upload, and edit your documents, an account center where..."
https://support.grammarly.com/hc/en-us/articles/24089819317389-Introducing-Grammarly-s-plugin-for-Figma-and-FigJam#230,Introducing Grammarly's plugin for Figma and FigJam,Grammarly for Windows and Mac,"Title: Introducing Grammarly's plugin for Figma and FigJam
Category: Grammarly for Windows and Mac

We're excited to announce a new Grammarly plugin you can use directly in Figma and FigJam!
How do I ..."
https://support.grammarly.com/hc/en-us/articles/10002357019405-How-to-record-a-video-of-a-technical-issue-I-m-experiencing#231,How to record a video of a technical issue I’m experiencing,Other Tips & Tutorials,"Title: How to record a video of a technical issue I’m experiencing
Category: Other Tips & Tutorials

Windows
How do I record a video of my issue on Windows?
If you use Windows 11, you can record your ..."
https://support.grammarly.com/hc/en-us/articles/8341171286541-Configure-Managed-Mode#232,Configure Managed Mode,Configure Access & Security,"Title: Configure Managed Mode
Category: Configure Access & Security

Managed Mode ensures that only the users who belong to your organization’s Grammarly Business subscription can sign in to Grammarly..."
https://support.grammarly.com/hc/en-us/articles/4403544890253-Set-brand-tones#233,Set brand tones,Team Features,"Title: Set brand tones
Category: Team Features

Included in:
Grammarly Pro, Business, and Enterprise plans
Managed by:
Admins, account managers, group managers, and members with designated custom role..."
https://support.grammarly.com/hc/en-us/articles/38275806619661-Does-Grammarly-offer-family-plans#234,Does Grammarly offer family plans?,How to Upgrade,"Title: Does Grammarly offer family plans?
Category: How to Upgrade

While we do not offer a dedicated family plan, you can create an account for your family by upgrading to Grammarly Pro. With the Pro..."
https://support.grammarly.com/hc/en-us/articles/30987878974989-Set-up-SSO-with-JumpCloud#235,Set up SSO with JumpCloud,SAML Single Sign-On,"Title: Set up SSO with JumpCloud
Category: SAML Single Sign-On

Requirements
•
JumpCloud Administrator account
•
Grammarly Business,
Grammarly Pro
, or a
Grammarly for Education
account with the
admin..."
https://support.grammarly.com/hc/en-us/articles/115000090592-How-to-send-error-details-to-Grammarly#236,How to send error details to Grammarly,Grammarly for Microsoft Office,"Title: How to send error details to Grammarly
Category: Grammarly for Microsoft Office

If the installer cannot install Grammarly for Microsoft Office, you will see
the error
Failed to install
with a ..."
https://support.grammarly.com/hc/en-us/articles/14050349159565-I-paid-my-invoice-but-I-don-t-have-access-to-Grammarly-Business#237,"I paid my invoice, but I don’t have access to Grammarly Business",Resolve Issues,"Title: I paid my invoice, but I don’t have access to Grammarly Business
Category: Resolve Issues

If you have paid your invoice but Grammarly Business features are not available, it means your payment..."
